ID_pieza,ID_pedido,Cantidad
piezHdc919MoCon,pedi01234hnqsOZ,3
piezCom110MrInf,pedi01234hnqsOZ,9
piezSof516NaMob,pedi01234hnqsOZ,6
piezPer270MrCos,pedi01234hnqsOZ,4
piezAur028RsInf,pedi01234hnqsOZ,10
piezPin082AmCos,pedi01234hnqsOZ,1
piezDes600AzHer,pedi01234hnqsOZ,2
piezSof795AmMob,pedi01234hilpuT,10
piezAce895NaCos,pedi01234hilpuT,10
piezBot232BlMer,pedi01234hilpuT,10
piezPer875NaCos,pedi01234hilpuT,3
piezLoc342AmCos,pedi01234hilpuT,9
piezCab389MrInf,pedi01234hilpuT,8
piezMaq797AzCos,pedi01234hilpuT,1
piezPin461RsCos,pedi01234hilpuT,5
piezAzu567AzCon,pedi01234hilpuT,2
piezPor309AzInf,pedi01234hilpuT,3
piezTal637AmHer,pedi01234hilpuT,8
piezSof681RjMob,pedi01234hilpuT,6
piezArm691AzMob,pedi01234hilpuT,10
piezLác880RsAli,pedi01234hilpuT,1
piezPes317AmAli,pedi01234hilpuT,1
piezEsc673MrMob,pedi01234hilpuT,8
piezTdP064MoCon,pedi01234hilpuT,4
piezAgu179NaMer,pedi01234hilpuT,6
piezDes584RjHer,pedi01234hilpuT,1
piezCim573RjHer,pedi01234hilpuT,10
piezPaf278BlAli,pedi01234hilpuT,4
piezMon689MrInf,pedi01234hilpuT,4
piezEnc173NgMer,pedi01234hilpuT,4
piezRat317MoInf,pedi01234hilpuT,8
piezHdc782AmCon,pedi01234hilpuT,8
piezLác492RjAli,pedi01234hilpuT,10
piezGaR123RjInf,pedi01234hilpuT,1
piezTal489MrHer,pedi01234hilpuT,2
piezTec059NgInf,pedi01234hilpuT,1
piezLla707VeHer,pedi01234hilpuT,6
piezAzu458MoCon,pedi01234hilpuT,8
piezSie558VeHer,pedi01234hilpuT,7
piezMaf871MrCos,pedi01234hilpuT,5
piezPes687RsAli,pedi01234hilpuT,2
piezLla740AzHer,pedi01234hilpuT,10
piezLij875RjHer,pedi01234hilpuT,5
piezSil956NgMob,pedi01234hilpuT,9
piezMdn732AzMob,pedi01234hilpuT,1
piezEst880MrMob,pedi01234hilpuT,4
piezMes841AmMob,pedi01234hilpuT,2
piezMes485NgMob,pedi01234hilpuT,9
piezPre573NaAli,pedi01234hilpuT,8
piezLla880NaHer,pedi01234hilpuT,4
piezPin378MoCon,pedi01234hilpuT,8
piezPCs567RsInf,pedi01234hilpuT,3
piezYes873MrCon,pedi01234hilpuT,10
piezAzu567AzCon,pedi01234hilpuT,3
piezCin294MoMer,pedi01234hilpuT,4
piezDul418AmAli,pedi01234hilpuT,5
piezCin848MoMer,pedi01234hilpuT,1
piezEdu973NaCos,pedi01234hilpuT,7
piezLij350NgHer,pedi01234hilpuT,8
piezEdu181RsCos,pedi01234hilpuT,6
piezPin494AmCon,pedi01234hilpuT,6
piezPCs564NgInf,pedi01234hilpuT,3
piezEsc291VeMob,pedi01234abeuPX,9
piezPre930VeAli,pedi01234abeuPX,6
piezLám545RjMob,pedi01234abeuPX,1
piezLij350NgHer,pedi01234abeuPX,9
piezNiv780MoHer,pedi01234abeuPX,7
piezRat867AmInf,pedi01234jmuNUY,8
piezPre634BlAli,pedi01234jmuNUY,10
piezBot690RsMer,pedi01234jmuNUY,10
piezNiv451AzHer,pedi01234jmuNUY,9
piezMes662NaMob,pedi01234jmuNUY,10
piezImp826MrInf,pedi01234jmuNUY,5
piezCar867RjAli,pedi01234jmuNUY,5
piezDes584RjHer,pedi01234jmuNUY,5
piezCem709AzCon,pedi01234jmuNUY,9
piezSie956MoHer,pedi01234jmuNUY,10
piezCab526VeInf,pedi01234jmuNUY,3
piezPer270MrCos,pedi01234jmuNUY,3
piezCha872AzCos,pedi01234jmuNUY,7
piezHil501AmMer,pedi01234jmuNUY,5
piezLdm739RjCon,pedi01234jmuNUY,6
piezMar292MrHer,pedi01234jmuNUY,9
piezAur247RjInf,pedi01234jmuNUY,8
piezVer548VeAli,pedi01234jmuNUY,10
piezAzu502NaCon,pedi01234jmuNUY,9
piezMaq915VeCos,pedi01234jmuNUY,5
piezTdP705VeCon,pedi01234jmuNUY,10
piezPCs691RjInf,pedi01234jmuNUY,6
piezBeb593VeAli,pedi01234jmuNUY,1
piezCha872AzCos,pedi01234jmuNUY,3
piezDes574MrHer,pedi01234jmuNUY,1
piezCom110MrInf,pedi01234jmuNUY,3
piezLij005RsHer,pedi01234jmuNUY,8
piezAce121NgCos,pedi01234jmuNUY,9
piezCla582VeCon,pedi01234jmuNUY,2
piezPes118MrAli,pedi01234jmuNUY,8
piezPre915MoAli,pedi01234jmuNUY,9
piezAzu498RjCon,pedi01234jmuNUY,4
piezBeb687MrAli,pedi01234jmuNUY,10
piezFru636AzAli,pedi01234jmuNUY,8
piezPes978NgAli,pedi01234jmuNUY,10
piezSil794AmMob,pedi01234jmuNUY,1
piezCar724VeAli,pedi01234jmuNUY,8
piezGaR123RjInf,pedi01234jmuNUY,10
piezBeb931AmAli,pedi01234jmuNUY,7
piezImp766MoInf,pedi01234jmuNUY,8
piezPin757MoHer,pedi01234jmuNUY,4
piezMdn703RsMob,pedi01234jmuNUY,1
piezCim573RjHer,pedi01234jmuNUY,4
piezBot975NaMer,pedi01234jmuNUY,7
piezPin429MrCon,pedi01234jmuNUY,1
piezPaf816RsAli,pedi01234jmuNUY,3
piezSof681RjMob,pedi01234jmuNUY,9
piezMon728AmInf,pedi01234jmuNUY,8
piezAzu135MrCon,pedi01234jmuNUY,1
piezMaf697NaCos,pedi01234jmuNUY,5
piezRat499AzInf,pedi01234jmuNUY,9
piezMes662NaMob,pedi01234jmuNUY,5
piezCre854RsCos,pedi01234jmuNUY,7
piezRat170BlInf,pedi01234jmuNUY,5
piezCin038NaMer,pedi01234jmuNUY,3
piezPor242VeInf,pedi01234jmuNUY,8
piezCem709AzCon,pedi01234jmuNUY,7
piezRat317MoInf,pedi01234jmuNUY,3
piezLdm465BlCon,pedi01234jmuNUY,6
piezMes841AmMob,pedi01234jmuNUY,1
piezCha872AzCos,pedi01234jmuNUY,10
piezLdm754NaCon,pedi01234jmuNUY,5
piezPre634BlAli,pedi01234jmuNUY,10
piezTal582AzHer,pedi01234bgnrDU,7
piezPCs051VeInf,pedi01234bgnrDU,6
piezMes485NgMob,pedi01234bgnrDU,8
piezBeb687MrAli,pedi01234bgnrDU,4
piezLla364RsHer,pedi01234bgnrDU,9
piezTel437AzMer,pedi01234bgnrDU,3
piezCre335VeCos,pedi01234bgnrDU,7
piezTec204AzInf,pedi01234bgnrDU,5
piezMon218VeInf,pedi01234bgnrDU,10
piezLad902MoCon,pedi01234bgnrDU,4
piezCin294MoMer,pedi01234bgnrDU,3
piezLad942RsCon,pedi01234bgnrDU,5
piezHil658RsMer,pedi01234bgnrDU,1
piezAce382AmCos,pedi01234bgnrDU,5
piezTij840BlMer,pedi01234bgnrDU,8
piezSie022RjHer,pedi01234bgnrDU,8
piezBot439MrMer,pedi01234bgnrDU,5
piezCim630NaHer,pedi01234bgnrDU,10
piezMon301RsInf,pedi01234bgnrDU,5
piezMaf871MrCos,pedi01234bgnrDU,7
piezHdc808BlCon,pedi01234bgnrDU,2
piezMdn459NaMob,pedi01234bgnrDU,1
piezMar292MrHer,pedi01234bgnrDU,10
piezTal725VeHer,pedi01234bgnrDU,2
piezBot439MrMer,pedi01234bgnrDU,1
piezCin076BlMer,pedi01234bgnrDU,1
piezLoc160VeCos,pedi01234bgnrDU,3
piezAur318BlInf,pedi01234bgnrDU,10
piezCla496NgCon,pedi01234bgnrDU,5
piezVer633AmAli,pedi01234bgnrDU,8
piezSil062RsMob,pedi01234bgnrDU,10
piezHil430NaMer,pedi01234bgnrDU,7
piezMdn914MoMob,pedi01234bgnrDU,10
piezEsc291VeMob,pedi01234bgnrDU,3
piezNiv142NaHer,pedi01234bgnrDU,4
piezCar967AmAli,pedi01234bgnrDU,3
piezCom855AmInf,pedi01234bgnrDU,10
piezEsc327BlMob,pedi01234bgnrDU,7
piezLác637MoAli,pedi01234bgnrDU,3
piezSna445NaAli,pedi01234bgnrDU,7
piezPes168VeAli,pedi01234bgnrDU,2
piezCha102RjCos,pedi01234bgnrDU,2
piezYes914RsCon,pedi01234bgnrDU,10
piezSil062RsMob,pedi01234bgnrDU,8
piezBdm646VeCos,pedi01234bgnrDU,9
piezPin862BlHer,pedi01234bgnrDU,7
piezLij663AzHer,pedi01234bgnrDU,4
piezEnc240AzMer,pedi01234bgnrDU,3
piezCre211BlCos,pedi01234vwxBIZ,4
piezAzu978BlCon,pedi01234vwxBIZ,5
piezSna860RsAli,pedi01234vwxBIZ,6
piezGaR149AmInf,pedi01234vwxBIZ,10
piezMaq739RjCos,pedi01234vwxBIZ,2
piezCar310NgAli,pedi01234vwxBIZ,6
piezRat041RsInf,pedi01234vwxBIZ,5
piezEnc049NaMer,pedi01234vwxBIZ,4
piezTel034MrMer,pedi01234vwxBIZ,4
piezGaR123RjInf,pedi01234vwxBIZ,6
piezSil860RjMob,pedi01234vwxBIZ,5
piezEnc400RsMer,pedi01234vwxBIZ,4
piezMon238NgInf,pedi01234vwxBIZ,4
piezLám545RjMob,pedi01234vwxBIZ,7
piezMaq363RsCos,pedi01234vwxBIZ,4
piezCab832MoInf,pedi01234vwxBIZ,9
piezEnc425RjMer,pedi01234vwxBIZ,4
piezPeg827VeMer,pedi01234vwxBIZ,6
piezPer751AzCos,pedi01234vwxBIZ,3
piezTdP295BlCon,pedi01234vwxBIZ,3
piezDes584RjHer,pedi01234vwxBIZ,1
piezGaR329NgInf,pedi01234vwxBIZ,4
piezMes881MrMob,pedi01234vwxBIZ,4
piezCre408VeMer,pedi01234vwxBIZ,1
piezRat398VeInf,pedi01234vwxBIZ,9
piezEnc240AzMer,pedi01234vwxBIZ,8
piezMaf697NaCos,pedi01234vwxBIZ,5
piezEst810NgMob,pedi01234vwxBIZ,10
piezAce895NaCos,pedi01234vwxBIZ,9
piezCab844BlInf,pedi01234vwxBIZ,3
piezImp797NaInf,pedi01234vwxBIZ,5
piezSil654AzMob,pedi01234vwxBIZ,8
piezPes317AmAli,pedi01234vwxBIZ,10
piezLám990AmMob,pedi01234vwxBIZ,5
piezDes574MrHer,pedi01234vwxBIZ,8
piezMdn914MoMob,pedi01234vwxBIZ,8
piezMar486NaHer,pedi01234vwxBIZ,6
piezVer548VeAli,pedi01234vwxBIZ,3
piezTdP174RjCon,pedi01234vwxBIZ,10
piezCam587RsMob,pedi01234vwxBIZ,4
piezAce559VeCos,pedi01234vwxBIZ,7
piezCom741NgInf,pedi01234vwxBIZ,1
piezCin027RjMer,pedi01234vwxBIZ,8
piezLla707VeHer,pedi01234lozLMZ,6
piezHdc808BlCon,pedi01234lozLMZ,6
piezHil564MrMer,pedi01234lozLMZ,5
piezCar724VeAli,pedi01234lozLMZ,9
piezVer233NaAli,pedi01234lozLMZ,4
piezCar724VeAli,pedi01234lozLMZ,1
piezCha951NgCos,pedi01234lozLMZ,9
piezBeb014RsAli,pedi01234lozLMZ,4
piezTij731RsMer,pedi01234lozLMZ,4
piezPer287NgCos,pedi01234lozLMZ,6
piezLdm101NgCon,pedi01234lozLMZ,9
piezRat317MoInf,pedi01234lozLMZ,2
piezEnc433MrMer,pedi01234lozLMZ,2
piezCre701AmCos,pedi01234lozLMZ,7
piezGaR875RsInf,pedi01234lozLMZ,8
piezTel731NgMer,pedi01234nqvyAS,6
piezFru993MrAli,pedi01234nqvyAS,10
piezGaR329NgInf,pedi01234nqvyAS,1
piezSil795RjMob,pedi01234nqvyAS,6
piezGaR902NaInf,pedi01234nqvyAS,1
piezCin575NgMer,pedi01234nqvyAS,6
piezAzu978BlCon,pedi01234nqvyAS,9
piezMes251MoMob,pedi01234nqvyAS,9
piezLij552MrHer,pedi01234nqvyAS,3
piezAur943MrInf,pedi01234nqvyAS,9
piezCre013NaMer,pedi01234nqvyAS,3
piezLdm754NaCon,pedi01234nqvyAS,1
piezLám490BlMob,pedi01234nqvyAS,3
piezMaq751AmCos,pedi01234nqvyAS,10
piezTal353MoHer,pedi01234nqvyAS,8
piezEdu573MoCos,pedi01234nqvyAS,10
piezMon227RjInf,pedi01234nqvyAS,7
piezTel826BlMer,pedi01234nqvyAS,5
piezAce559VeCos,pedi01234nqvyAS,9
piezPCs501MoInf,pedi01234nqvyAS,5
piezCha951NgCos,pedi01234nqvyAS,3
piezEst880MrMob,pedi01234nqvyAS,9
piezSna779AzAli,pedi01234nqvyAS,5
piezTal793NaHer,pedi01234nqvyAS,3
piezRat041RsInf,pedi01234nqvyAS,5
piezCom297RsInf,pedi01234nqvyAS,5
piezCam697NgMob,pedi01234nqvyAS,9
piezGaR705VeInf,pedi01234nqvyAS,7
piezCha951NgCos,pedi01234nqvyAS,5
piezAzu543AmCon,pedi01234nqvyAS,10
piezAgu131NgMer,pedi01234nqvyAS,5
piezPin290MrCos,pedi01234nqvyAS,8
piezSie736AmHer,pedi01234nqvyAS,8
piezLdm549MrCon,pedi01234nqvyAS,1
piezPer875NaCos,pedi01234nqvyAS,9
piezEnc425RjMer,pedi01234nqvyAS,3
piezTdP491RsCon,pedi01234nqvyAS,9
piezHil564MrMer,pedi01234nqvyAS,5
piezLad595RjCon,pedi01234nqvyAS,5
piezPin757MoHer,pedi01234nqvyAS,4
piezCin392RjMer,pedi01234nqvyAS,7
piezGaR175AzInf,pedi01234nqvyAS,9
piezSie559RsHer,pedi01234nqvyAS,3
piezCim573RjHer,pedi01234nqvyAS,5
piezPin626BlCon,pedi01234nqvyAS,7
piezCin692MrMer,pedi01234nqvyAS,4
piezCla987RjCon,pedi01234nqvyAS,10
piezTal581RjHer,pedi01234nqvyAS,6
piezAgu305AzMer,pedi01234nqvyAS,9
piezGaR628MoInf,pedi01234nqvyAS,3
piezSof351NgMob,pedi01234nqvyAS,10
piezBot838AzMer,pedi01234nqvyAS,4
piezSil639MrMob,pedi01234nqvyAS,1
piezSof007MoMob,pedi01234nqvyAS,1
piezLad653AzCon,pedi01234nqvyAS,2
piezCin064VeMer,pedi01234aenxzF,5
piezBdm222MoCos,pedi01234aenxzF,2
piezCae988BlCon,pedi01234aenxzF,8
piezLdm739RjCon,pedi01234aenxzF,4
piezMaq751AmCos,pedi01234aenxzF,5
piezCha872AzCos,pedi01234aenxzF,4
piezCam161VeMob,pedi01234aenxzF,4
piezCae204VeCon,pedi01234aenxzF,8
piezMon536AzInf,pedi01234aenxzF,9
piezCae464NaCon,pedi01234aenxzF,4
piezPre606AmAli,pedi01234hruwHY,5
piezTal793NaHer,pedi01234hruwHY,8
piezCin076BlMer,pedi01234hruwHY,4
piezEst301AzMob,pedi01234hruwHY,9
piezPaf731AmAli,pedi01234hruwHY,5
piezPes947MoAli,pedi01234hruwHY,10
piezCae132MrCon,pedi01234hruwHY,9
piezMaq583NgCos,pedi01234hruwHY,6
piezFru662RjAli,pedi01234hruwHY,1
piezEst074RsMob,pedi01234hruwHY,2
piezAur824VeInf,pedi01234hruwHY,1
piezPre930VeAli,pedi01234hruwHY,6
piezSil909NgMob,pedi01234hruwHY,9
piezYes653BlCon,pedi01234hruwHY,6
piezCla987RjCon,pedi01234hruwHY,10
piezPin429MrCon,pedi01234hruwHY,3
piezLác248AmAli,pedi01234knyGHK,9
piezPCs051VeInf,pedi01234knyGHK,6
piezAgu026MrMer,pedi01234knyGHK,10
piezSil252MoMob,pedi01234cgBSUX,8
piezFru993MrAli,pedi01234cgBSUX,2
piezEnc637AmMer,pedi01234cgBSUX,6
piezLla295RjHer,pedi01234cgBSUX,7
piezFru065BlAli,pedi01234cgBSUX,8
piezDes063NgHer,pedi01234cgBSUX,9
piezLoc160VeCos,pedi01234cgBSUX,2
piezLad902MoCon,pedi01234cgBSUX,1
piezLám929NgMob,pedi01234cgBSUX,4
piezPes165RjAli,pedi01234cgBSUX,7
piezAgu305AzMer,pedi01234cgBSUX,5
piezCin747RsHer,pedi01234cgBSUX,8
piezAce697RsCos,pedi01234cgBSUX,9
piezMar711RjHer,pedi01234cgBSUX,4
piezSna445NaAli,pedi01234cgBSUX,9
piezLdm465BlCon,pedi01234cgBSUX,8
piezBdm473AzCos,pedi01234cgBSUX,1
piezAur247RjInf,pedi01234cgBSUX,2
piezPor207NaInf,pedi01234cgBSUX,10
piezDul065MoAli,pedi01234cgBSUX,6
piezDul695BlAli,pedi01234cgBSUX,9
piezCam974NaMob,pedi01234cgBSUX,3
piezHdc744NaCon,pedi01234cgBSUX,3
piezMon301RsInf,pedi01234cgBSUX,3
piezSof706AzMob,pedi01234cgBSUX,9
piezEst810NgMob,pedi01234cgBSUX,10
piezAgu099RjMer,pedi01234cgBSUX,2
piezNiv095VeHer,pedi01234cgBSUX,4
piezCre166RjCos,pedi01234cgBSUX,6
piezCha341MrCos,pedi01234ilmEJV,2
piezLij875RjHer,pedi01234ilmEJV,7
piezCha951NgCos,pedi01234ilmEJV,8
piezHil430NaMer,pedi01234ilmEJV,2
piezCim837MrHer,pedi01234ilmEJV,2
piezPeg176MoMer,pedi01234ilmEJV,9
piezBdm473AzCos,pedi01234ilmEJV,8
piezSof404VeMob,pedi01234ilmEJV,7
piezCam587RsMob,pedi01234ilmEJV,5
piezPre573NaAli,pedi01234ilmEJV,7
piezCae706RsCon,pedi01234ilmEJV,10
piezMaf871MrCos,pedi01234ilmEJV,4
piezCre742BlMer,pedi01234ilmEJV,8
piezBot090MoMer,pedi01234ilmEJV,7
piezTij731RsMer,pedi01234ilmEJV,3
piezEnc016BlMer,pedi01234ilmEJV,1
piezRat317MoInf,pedi01234ilmEJV,4
piezCre141RsMer,pedi01234ilmEJV,1
piezLla048MrHer,pedi01234ilmEJV,7
piezPes687RsAli,pedi01234ilmEJV,4
piezTec387MoInf,pedi01234ilmEJV,3
piezCla582VeCon,pedi01234ilmEJV,5
piezPre544MrAli,pedi01234ilmEJV,5
piezLám293RsMob,pedi01234ilmEJV,9
piezLla180AmHer,pedi01234ilmEJV,3
piezPCs872BlInf,pedi01234ilmEJV,2
piezSie022RjHer,pedi01234ilmEJV,2
piezRat317MoInf,pedi01234ilmEJV,6
piezHdc744NaCon,pedi01234ilmEJV,6
piezPes116AzAli,pedi01234ilmEJV,9
piezArm691AzMob,pedi01234ilmEJV,3
piezYes168AmCon,pedi01234ilmEJV,7
piezPCs051VeInf,pedi01234ilmEJV,10
piezHil528NgMer,pedi01234ilmEJV,1
piezEsc623AmMob,pedi01234ilmEJV,2
piezRat981MrInf,pedi01234ilmEJV,1
piezLoc064RsCos,pedi01234ilmEJV,5
piezMar612BlHer,pedi01234ilmEJV,3
piezYes168AmCon,pedi01234ilmEJV,1
piezVer509MrAli,pedi01234ilmEJV,7
piezAur247RjInf,pedi01234ilmEJV,9
piezCin389NgMer,pedi01234ilmEJV,1
piezCha341MrCos,pedi01234ilmEJV,6
piezTdP295BlCon,pedi01234ilmEJV,7
piezMon301RsInf,pedi01234ilmEJV,8
piezPin494AmCon,pedi01234ilmEJV,4
piezBdm971RsCos,pedi01234ilmEJV,7
piezCre996MoMer,pedi01234ilmEJV,7
piezPre544MrAli,pedi01234ilmEJV,10
piezHdc554MrCon,pedi01234ilmEJV,10
piezLoc342AmCos,pedi01234ilmEJV,3
piezSna644MoAli,pedi01234ilmEJV,6
piezCha216AmCos,pedi01234iCGJMS,9
piezPin070AzHer,pedi01234iCGJMS,9
piezEst110BlMob,pedi01234iCGJMS,9
piezMon227RjInf,pedi01234iCGJMS,8
piezLoc342AmCos,pedi01234iCGJMS,9
piezCre319MrCos,pedi01234iCGJMS,9
piezCar967AmAli,pedi01234iCGJMS,6
piezNiv004BlHer,pedi01234iCGJMS,1
piezAur470AzInf,pedi01234iCGJMS,1
piezCem346NaCon,pedi01234iCGJMS,3
piezCin389NgMer,pedi01234iCGJMS,8
piezTdP705VeCon,pedi01234iCGJMS,2
piezMes611VeMob,pedi01234iCGJMS,3
piezTdP295BlCon,pedi01234iCGJMS,5
piezPeg676AmMer,pedi01234iCGJMS,7
piezAce382AmCos,pedi01234iCGJMS,9
piezCha951NgCos,pedi01234iCGJMS,2
piezLla587BlHer,pedi01234iCGJMS,9
piezHil547AzMer,pedi01234iCGJMS,4
piezPeg837RsMer,pedi01234iCGJMS,9
piezCin947AmHer,pedi01234iCGJMS,5
piezLij181VeHer,pedi01234iCGJMS,1
piezLad902MoCon,pedi01234flnwzJ,9
piezCar367BlAli,pedi01234flnwzJ,1
piezPin878VeCon,pedi01234flnwzJ,3
piezBdm454RjCos,pedi01234flnwzJ,3
piezMaq437BlCos,pedi01234flnwzJ,6
piezHdc274RjCon,pedi01234flnwzJ,8
piezFru382NgAli,pedi01234flnwzJ,9
piezYes533AzCon,pedi01234flnwzJ,8
piezMaf648BlCos,pedi01234flnwzJ,8
piezEdu517AzCos,pedi01234flnwzJ,9
piezCam197BlMob,pedi01234flnwzJ,1
piezDes601MoHer,pedi01234flnwzJ,3
piezLám293RsMob,pedi01234flnwzJ,4
piezMdn620NgMob,pedi01234flnwzJ,9
piezPin879AmHer,pedi01234flnwzJ,1
piezAur943MrInf,pedi01234flnwzJ,6
piezCam118MrMob,pedi01234flnwzJ,6
piezCre742BlMer,pedi01234flnwzJ,1
piezAce466MrCos,pedi01234flnwzJ,7
piezPes118MrAli,pedi01234flnwzJ,4
piezCin679AmMer,pedi01234flnwzJ,10
piezTec459RsInf,pedi01234flnwzJ,1
piezMaq797AzCos,pedi01234flnwzJ,3
piezLad595RjCon,pedi01234flnwzJ,7
piezPin062NaCon,pedi01234flnwzJ,7
piezMaf344RsCos,pedi01234flnwzJ,10
piezCar554RsAli,pedi01234flnwzJ,7
piezCom711RjInf,pedi01234flnwzJ,4
piezRat981MrInf,pedi01234flnwzJ,4
piezEnc016BlMer,pedi01234flnwzJ,2
piezSie558VeHer,pedi01234flnwzJ,6
piezLij900MoHer,pedi01234flnwzJ,3
piezEsc748MoMob,pedi01234flnwzJ,4
piezVer128BlAli,pedi01234flnwzJ,7
piezDul812AzAli,pedi01234flnwzJ,8
piezSil146RsMob,pedi01234flnwzJ,10
piezNiv288NgHer,pedi01234flnwzJ,7
piezDes063NgHer,pedi01234flnwzJ,10
piezLám545RjMob,pedi01234flnwzJ,2
piezGaR875RsInf,pedi01234flnwzJ,8
piezPer522MoCos,pedi01234flnwzJ,2
piezMar612BlHer,pedi01234flnwzJ,2
piezEst810NgMob,pedi01234flnwzJ,2
piezArm253RsMob,pedi01234flnwzJ,6
piezPaf669VeAli,pedi01234flnwzJ,5
piezPor207NaInf,pedi01234flnwzJ,6
piezAgu131NgMer,pedi01234flnwzJ,7
piezMdn543MrMob,pedi01234flnwzJ,5
piezCam997AzMob,pedi01234mnGNOR,7
piezTal581RjHer,pedi01234mnGNOR,5
piezMdn433BlMob,pedi01234mnGNOR,8
piezLij663AzHer,pedi01234mnGNOR,4
piezPin468VeCos,pedi01234mnGNOR,3
piezCin294MoMer,pedi01234mnGNOR,3
piezEdu181RsCos,pedi01234mnGNOR,10
piezGaR875RsInf,pedi01234mnGNOR,8
piezTij731RsMer,pedi01234mnGNOR,3
piezCin951AzMer,pedi01234mnGNOR,4
piezTel731NgMer,pedi01234mnGNOR,8
piezBot090MoMer,pedi01234mnGNOR,4
piezLác492RjAli,pedi01234mnGNOR,9
piezRat170BlInf,pedi01234mnGNOR,9
piezEdu675NgCos,pedi01234mnGNOR,9
piezArm468VeMob,pedi01234mnGNOR,4
piezPer287NgCos,pedi01234mnGNOR,8
piezEnc049NaMer,pedi01234mnGNOR,1
piezBot330VeMer,pedi01234mnGNOR,4
piezTij013MrMer,pedi01234mnGNOR,4
piezPre634BlAli,pedi01234mnGNOR,6
piezTec459RsInf,pedi01234mnGNOR,9
piezCin747RsHer,pedi01234mnGNOR,8
piezEdu509RjCos,pedi01234mnGNOR,8
piezCin590AzHer,pedi01234mnGNOR,8
piezCre862MoCos,pedi01234mnGNOR,9
piezImp826MrInf,pedi01234mnGNOR,1
piezCre461AzMer,pedi01234mnGNOR,9
piezEdu961AmCos,pedi01234mnGNOR,8
piezPin419RjHer,pedi01234mnGNOR,10
piezAce803MoCos,pedi01234mnGNOR,7
piezCim919RsHer,pedi01234mnGNOR,8
piezBeb014RsAli,pedi01234mnGNOR,6
piezPre634BlAli,pedi01234mnGNOR,1
piezBdm223NgCos,pedi01234mnGNOR,10
piezSie918BlHer,pedi01234girBKS,5
piezLác492RjAli,pedi01234girBKS,9
piezCin425VeHer,pedi01234girBKS,1
piezPer522MoCos,pedi01234girBKS,1
piezBdm138MrCos,pedi01234girBKS,7
piezCem442RjCon,pedi01234girBKS,8
piezAur028RsInf,pedi01234girBKS,10
piezAce565AzCos,pedi01234girBKS,7
piezDes601MoHer,pedi01234girBKS,9
piezPaf816RsAli,pedi01234girBKS,10
piezHil564MrMer,pedi01234girBKS,6
piezHil133BlMer,pedi01234girBKS,3
piezMes485NgMob,pedi01234girBKS,6
piezTij840BlMer,pedi01234girBKS,3
piezTal637AmHer,pedi01234girBKS,5
piezPor759AmInf,pedi01234girBKS,2
piezCab832MoInf,pedi01234girBKS,6
piezEdu961AmCos,pedi01234girBKS,9
piezCem786RsCon,pedi01234girBKS,3
piezEnc943VeMer,pedi01234girBKS,10
piezLad595RjCon,pedi01234girBKS,1
piezCem709AzCon,pedi01234girBKS,8
piezEsc125RsMob,pedi01234girBKS,3
piezYes533AzCon,pedi01234girBKS,8
piezPre334NgAli,pedi01234girBKS,4
piezAgu621VeMer,pedi01234girBKS,2
piezMon238NgInf,pedi01234girBKS,3
piezPCs861MrInf,pedi01234girBKS,9
piezAgu179NaMer,pedi01234girBKS,7
piezCin027RjMer,pedi01234girBKS,7
piezEsc623AmMob,pedi01234girBKS,9
piezTal839BlHer,pedi01234girBKS,10
piezAce385RjCos,pedi01234girBKS,2
piezCre754NaCos,pedi01234girBKS,2
piezImp826MrInf,pedi01234girBKS,8
piezEdu509RjCos,pedi01234girBKS,2
piezCom732VeInf,pedi01234girBKS,8
piezHdc274RjCon,pedi01234girBKS,8
piezBeb687MrAli,pedi01234girBKS,4
piezEsc327BlMob,pedi01234girBKS,8
piezCin590AzHer,pedi01234girBKS,6
piezHil564MrMer,pedi01234girBKS,9
piezSie284NgHer,pedi01234girBKS,8
piezLla674MoHer,pedi01234girBKS,9
piezSil252MoMob,pedi01234girBKS,7
piezPin599MoCos,pedi01234girBKS,3
piezTec474MrInf,pedi01234girBKS,2
piezSil909NgMob,pedi01234girBKS,2
piezPin646RjCos,pedi01234girBKS,4
piezGaR628MoInf,pedi01234girBKS,10
piezArm722NaMob,pedi01234girBKS,10
piezHdc554MrCon,pedi01234girBKS,1
piezCar960MoAli,pedi01234girBKS,2
piezBeb903AzAli,pedi01234girBKS,6
piezCre319MrCos,pedi01234girBKS,9
piezLác492RjAli,pedi01234girBKS,5
piezPaf997MoAli,pedi01234djlqDR,6
piezEdu973NaCos,pedi01234djlqDR,5
piezCar418NaAli,pedi01234djlqDR,8
piezImp155AmInf,pedi01234djlqDR,4
piezSof516NaMob,pedi01234djlqDR,4
piezBdm138MrCos,pedi01234djlqDR,2
piezPor649RsInf,pedi01234djlqDR,6
piezLoc160VeCos,pedi01234djlqDR,1
piezYes873MrCon,pedi01234djlqDR,6
piezCla496NgCon,pedi01234djlqDR,8
piezMon218VeInf,pedi01234djlqDR,6
piezBeb903AzAli,pedi01234djlqDR,10
piezTec204AzInf,pedi01234djlqDR,7
piezTij013MrMer,pedi01234djlqDR,7
piezLác975BlAli,pedi01234djlqDR,6
piezLoc191NaCos,pedi01234djlqDR,3
piezPre181RsAli,pedi01234djlqDR,7
piezEdu675NgCos,pedi01234djlqDR,2
piezRat499AzInf,pedi01234djlqDR,10
piezLdm101NgCon,pedi01234djlqDR,6
